央视,#genre#
Esperia TV,http://wms.shared.streamshow.it/esperiatv/esperiatv/playlist.m3u8#https://59d7d6f47d7fc.streamlock.net/esperiatv/esperiatv/playlist.m3u8
ETV Marche,http://live.sloode.com:1935/etvmarche_live/_definst_/etvmarche/playlist.m3u8#http://live.streamcaster.net:1935/etvmarche_live/etvmarche/livestream.m3u8
Euro Indie Music Chart TV,http://178.33.224.197:1935/euroindiemusic/euroindiemusic/playlist.m3u8
FM Italia TV,http://flash8.streaming.xdevel.com/fmitalia/fmitalia/playlist.m3u8
Gold TV Roma,http://151.0.207.99:1935/GoldTV/GOLD_17/playlist.m3u8
History Lab,http://wma10.fluidstream.net/HistoryLab/livestream/playlist.m3u8#http://wma10.fluidstream.net/HistoryLab/livestream/playlist.m3u8?ANTONYGTV#http://wma10.fluidstream.net:1935/HistoryLab/livestream/playlist.m3u8
Icaro TV,https://59d7d6f47d7fc.streamlock.net/icarotv/icarotv/playlist.m3u8
Italia 2 TV,http://wms.shared.streamshow.it/italia2/mp4:italia2/playlist.m3u8
La Tr3,https://59ef7ad665d1d.streamlock.net:1443/eslife/_definst_/eslife/playlist.m3u8
LaC TV,https://StreamCdnC3.mainstreaming.tv/cdn/live/100197/SOrBDPy/playlist.m3u8
m2o TV,https://m2otv-lh.akamaihd.net/i/m2oTv_1@186074/master.m3u8#http://m2otv-lh.akamaihd.net/i/m2oTv_1@186074/index_600_av-p.m3u8
Orler TV,https://w1.mediastreaming.it/orlertv/livestream/playlist.m3u8
Otto FM TV,http://217.182.192.240:8080/hls/ottofmtv/1_2/index.m3u8#http://217.182.192.240:8080/hls/ottofmtv/index.m3u8
Padre Pio TV,https://56972e8bd3345.streamlock.net/TRPP_live/smil:bcffcc98-ac2f-4b73-b0a5-ad1bfb96d845_all.smil/playlist.m3u8
Paradise TV,https://59ef7ad665d1d.streamlock.net:1443/paradisetv/_definst_/paradisetv/playlist.m3u8
Pescara TV,http://193.70.81.40:1935/pescaratv/_definst_/pescaratv/chunklist.m3u8
Prima Tivvu,https://sb.top-ix.org/streamtech/tvlive1/playlist.m3u8
Prima TV,http://flash2.streaming.xdevel.com/primatv/primatv/playlist.m3u8
Primocanale Liguria,https://msh0203.stream.seeweb.it/live/stream1.sdp/playlist.m3u8
Radio 51,https://59d7d6f47d7fc.streamlock.net/canale51/canale51/playlist.m3u8
Radio Birikina TV,https://56b50ada2d659.streamlock.net/RadioBirikinaTV/livestream/playlist.m3u8
Radio Capital TV,http://capital-live-tv-01-hls.akamai.media.kataweb.it/i/CapitalTv_1@183098/master.m3u8@https://capital_tv-lh.akamaihd.net/i/CapitalTv_1@183098/master.m3u8
Radio Capital TiVu,http://capital-live-tv-01-hls.akamai.media.kataweb.it/i/CapitalTv_1@183098/master.m3u8
Radio Iglesias,http://wms.shared.streamshow.it/visualradio/mp4:visualradio/chunklist.m3u8#http://wms.shared.streamshow.it/visualradio/mp4:visualradio/playlist.m3u8
Radio Italia TV,https://radioitaliatv-lh.akamaihd.net/i/radioitaliatv_1@329645/master.m3u8
Radio Italia Vision,https://livetr.teleromagna.it/lifestyle/live/playlist.m3u8
Radio Lombardia TV,https://flash7.xdevel.com/radiolombardiatv/radiolombardiatv/playlist.m3u8
Radio Number One TV,http://wma02.fluidstream.net/RN1TV/livestream/playlist.m3u8
Radio Piter Pan TV,https://58d921499d3d3.streamlock.net/RadioPiterpanTV/livestream/playlist.m3u8
Radionorba TV,http://flash5.streaming.xdevel.com/radionorbatv/smil:radionorbatv.smil/playlist.m3u8
RAI 1,http://ott-cdn.ucom.am:80/s29/04.m3u8
Rai 3,http://wzstreaming.rai.it/TVlive/liveStream/playlist.m3u8
Rai News 24,https://mediapolisevent.rai.it/relinker/relinkerServlet.htm?cont=0000001#https://rainews1-live.akamaized.net/hls/live/598326/rainews1/rainews1/playlist.m3u8
Rai Sport,https://everyrai-lh.akamaihd.net/i/raisportjolly1_1@177967/master.m3u8
RDS Social TV,https://stream.rdstv.radio/out/v1/ec85f72b87f04555aa41d616d5be41dc/index.m3u8
ReggioTV,https://59d7d6f47d7fc.streamlock.net/reggiotv/reggiotv/playlist.m3u8
Retesole Lazio,http://5c389faa13be3.streamlock.net:1935/8058/8058/playlist.m3u8
Reteveneta,https://59d7d6f47d7fc.streamlock.net/reteveneta/reteveneta/playlist.m3u8
RMK TV Sciacca,http://vod1.kronopress.com:1935/tmk_live/5123-CA5C-9EBE-428A/playlist.m3u8
RTC Quarta Rete,https://msh0232.stream.seeweb.it/live/stream012.sdp/playlist.m3u8
RTC Telecalabria,http://fl1.mediastreaming.it:1935/calabriachannel/livestream/playlist.m3u8#https://w1.mediastreaming.it/calabriachannel/livestream/playlist.m3u8
RTP,https://flash2.xdevel.com/rtptv/rtptv/playlist.m3u8
Sardegna Uno,https://59d7d6f47d7fc.streamlock.net/sardegnauno/sardegnauno/playlist.m3u8
Sky TG24,http://skyianywhere2-i.akamaihd.net:80/hls/live/200275/tg24/playlist.m3u8
Sophia TV,https://www.onairport.live/sophiatv-it-live/livestream_low/playlist.m3u8
Super TV Brescia,http://wms.shared.streamshow.it:1935/supertv/supertv/live.m3u8
Sudtirol TV,http://77.72.196.214:8554/live/SuedtirolTV/livestream.m3u8
TELE MONTE NEVE,http://wms.shared.streamshow.it/telemonteneve/mp4:telemonteneve/playlist.m3u8
TELE MONTE NEVE 3,http://wms.shared.streamshow.it/telemonteneve3/mp4:telemonteneve3/playlist.m3u8
TeleBoario,http://flash7.streaming.xdevel.com/teleboario/teleboario/playlist.m3u8
Telechiara,http://fms.tvavicenza.it:1935/telechiara/diretta/playlist.m3u8
Telecolor Lombardia,https://cdn.mainstreaming.tv/live/324149/hlbAWtl/playlist.m3u8
Telefoggia,https://59d7d6f47d7fc.streamlock.net/telefoggia/telefoggia/playlist.m3u8
Telefriuli,https://or01.top-ix.org/streamtech/telefriuli/playlist.m3u8
TeleMia,http://wms.shared.streamshow.it:80/telemia/telemia/playlist.m3u8
Telemolise,http://185.202.128.1:1935/TelemoliseStream/telemoliseTV.stream_tlm/playlist.m3u8
TeleMonteve,http://wms.shared.streamshow.it/telemonteneve/telemonteneve/playlist.m3u8
TeleNordest,http://wms.shared.streamshow.it/telenord/telenord/playlist.m3u8#https://59d7d6f47d7fc.streamlock.net/telenord/telenord/playlist.m3u8
TeleQuattro,http://wms.shared.streamshow.it/telequattro/telequattro/playlist.m3u8
Teleromagna,https://livetr.teleromagna.it/teleromagna/live/playlist.m3u8
Telesud Trapani,https://5cbd3bc28341f.streamlock.net:444/telesud/_definst_/live/playlist.m3u8
TeleTerni,https://diretta.teleterni.it/live/stream.m3u8
Teletricolore,https://59d7d6f47d7fc.streamlock.net/rs2/rs2/playlist.m3u8
TeleVideo Agrigento,https://59d7d6f47d7fc.streamlock.net/tva/tva/playlist.m3u8
Tevere TV,https://5926fc9c7c5b2.streamlock.net/9098/9098/playlist.m3u8
TLN Tele Lazio Nord,http://tln.srfms.com:1935/TLN/livestream/playlist.m3u8
TR Mia,https://livetr.teleromagna.it/news/live/playlist.m3u8
TR24,https://livetr.teleromagna.it/mia/live/playlist.m3u8
TSN Tele Sondrio News,http://wms.shared.streamshow.it/tsn/tsn_mobile/playlist.m3u8
TV Qui (Modena),https://59d7d6f47d7fc.streamlock.net/tvqui/tvqui/playlist.m3u8
TV2000,http://cld01ibi16.wz.tv2000.it/tv2000_alfa.m3u8
TV2000,http://mi1.wz.tv2000.it/tv2000_alfa.m3u8#http://mi1.wz.tv2000.it:80/tv2000_alfa.m3u8
TV7 Benevento,http://streaming.senecadot.com/live/flv:tv7.sdp/playlist.m3u8
TV7 Triveneta,http://217.61.26.46:8080/hls/triveneta.m3u8
TVA (Vicenza),http://fms.tvavicenza.it:1935/live/diretta_1/playlist.m3u8
TVRS,http://wms.shared.streamshow.it:1935/tvrs/tvrs/live.m3u8
Vera TV (Marche),http://wms.shared.streamshow.it/veratv/veratv/playlist.m3u8#http://wms.shared.streamshow.it:1935/veratv/veratv/playlist.m3u8
VH1,https://content.uplynk.com/channel/36953f5b6546464590d2fcd954bc89cf.m3u8
Video Brescia,http://wms.shared.streamshow.it:1935/videobrescia/videobrescia/live.m3u8
Video Calabria,http://wms.shared.streamshow.it:80/videocalabria/videocalabria/playlist.m3u8
Videolina (Sardegna),http://livestreaming.videolina.it/live/Videolina/playlist.m3u8

西班牙,#genre#
24 Horas,https://hlsliveamdgl8-lh.akamaihd.net/i/hlsdvrlive_1@583030/master.m3u8
324,https://directes-tv-int.ccma.cat/int/ngrp:324_web/chunklist.m3u8
7 Murcia,https://rtvmurcia_01-lh.akamaihd.net/i/rtvmurcia_1_0@507973/master.m3u8
Alcarria TV,http://217.182.77.27/live/alcarriatv-livestream.m3u8#https://cartv.streaming.aranova.es/hls/live/aragontv_canal1.m3u8
Bon Dia TV,https://directes-tv-int.ccma.cat/int/ngrp:bnd_web/chunklist.m3u8
Cadena Elite,https://5b38ce71f1f00.streamlock.net/8066/8066/master.m3u8
Canal 25 Barbastro,https://common01.todostreaming.es/live/tvbarbastro-livestream.m3u8
Canal 33 Madrid,https://5ab29cc78f681.streamlock.net/canal33tvmadridgmailcom/livestream/master.m3u8
Canal 4 Mancha Centro,https://5924d3ad0efcf.streamlock.net/canal4/canal4live/playlist.m3u8
Canal d,https://cdn01.yowi.tv/DDDDDDDDDD/master.m3u8
Canal Málaga,https://canalmalaga-tv-live.flumotion.com/playlist.m3u8
Canal Parlamento,https://congresodirecto-f.akamaihd.net/i/congreso6_1@54665/master.m3u8
Condavision,http://145.239.141.154:1935/live/uSCQc5ky/master.m3u8
Distrito TV,https://cdn01.yowi.tv/KQRSDA7GDB/master.m3u8
EITB,https://etbvnogeo-lh.akamaihd.net/i/ETBEITBEUS_1@300391/master.m3u8
El Sembrador TV,https://zypelive-lh.akamaihd.net/i/default_1@710948/master.m3u8
Esport Club,https://directes-tv-int.ccma.cat/int/ngrp:es3_web/playlist.m3u8
Estepona TV,https://5b38ce71f1f00.streamlock.net/8122/8122/playlist.m3u8
ETB 1,https://etbvnogeo-lh.akamaihd.net/i/ETBSTR1_1@595581/master.m3u8
ETB 2,https://etbvnogeo-lh.akamaihd.net/i/ETBSTR2_1@595582/master.m3u8
Hamaika Telebista,https://wowzaprod130-i.akamaihd.net/hls/live/570468/275f3ea5/playlist.m3u8
Huesca TV,https://streaming2.radiohuesca.com/hls-live/livepkgr/_definst_/huescatv/huescatv.m3u8
Interalmeria TV,https://interalmeria.tv/directo/live.m3u8
La 1,https://hlsliveamdgl7-lh.akamaihd.net/i/hlsdvrlive_1@583042/master.m3u8
La 2,https://hlsliveamdgl0-lh.akamaihd.net/i/hlsdvrlive_1@60531/master.m3u8
La Voz 24h,https://pull12.atresmedia.com/lavoz/master.m3u8
Lebrija TV,http://212.104.160.156:1935/live/lebrijatv2/playlist3.m3u8
Mas 24 Horas,http://rtvev4-live.hss.adaptive.level3.net/egress/ahandler/rtvegl0/irtve01_lv3_aosv4_gl0/irtve01_lv3_aosv4_gl0.isml/playlist.m3u8
mtmad 24h,https://mdssplive-lh.akamaihd.net/i/mtmad_1@744785/index_2500_av-p.m3u8
Navarra TV (Opt-2),http://nws.nice264.com/SmilLive/getLiveIOS.smil?stream=NTV_livenatvmb&system=NTV&protocol=http_cupertino/playlist.m3u8
Onda Cádiz,https://api.new.livestream.com/accounts/22727797/events/7923562/live.m3u8
Onda Madrid,http://telemadridhls-live.hls.adaptive.level3.net/telemadrid/tvradio/index.m3u8
Pequeradio,https://canadaremar2.todostreaming.es/live/peque-pequetv.m3u8
Popular TV Melilla,https://5940924978228.streamlock.net/8009/8009/master.m3u8
Radio Onda Madrid,http://telemadridhls-live.hls.adaptive.level3.net/telemadrid/tvradio/bitrate_2.m3u8
Real Madrid,https://rmtvlive-lh.akamaihd.net/i/rmtv_1@154306/master.m3u8
Real Madrid TV,https://rmtv24hweblive-lh.akamaihd.net/i/rmtv24hweben_1@300662/master.m3u8
RiberaTV,https://common01.todostreaming.es/live/ribera-livestream.m3u8
Sophia TV,https://www.onairport.live/sophiatv-es-live/livestream_high/master.m3u8
Taroteame TV,http://93.93.67.117:1935/taroteame/tarot_web/playlist.m3u8
Telearanda,https://cdn01.yowi.tv/BBBBBBBBBB/master.m3u8
TeleSafor,https://video.telesafor.com/hls/video.m3u8#http://video.telesafor.com/hls/video_low.m3u8
Televisio Girona,http://ventdelnord.tv:8080/girona/directe.m3u8
Televisión de Galicia América,https://america-crtvg.flumotion.com/playlist.m3u8
Televisión de Galicia Europa,https://europa-crtvg.flumotion.com/playlist.m3u8
Trebujena TV,https://wowzaprod256-i.akamaihd.net/hls/live/779970/7e9bac89/playlist.m3u8
Trece,https://streaming.enetres.net/091DB7AFBD77442B9BA2F141DCC182F5021/live.smil/master.m3u8
TV Municipal Cordoba,http://teledifusion.tv:1935/cordoba/cordobalive/.m3u8
TV3 Catalunya,https://directes-tv-int.ccma.cat/int/ngrp:tvi_web/chunklist.m3u8
TVG 2,https://events2-crtvg.flumotion.com/playlist.m3u8
TVG América,https://america-crtvg.flumotion.com/crtvg/america_high/playlist.m3u8
TVG Cultural,https://cultural-crtvg.flumotion.com/playlist.m3u8
TVG Evento 1,https://events1-crtvg.flumotion.com/playlist.m3u8
TVG Infantil,https://infantil-crtvg.flumotion.com/playlist.m3u8
TVG Momento,https://momentog-crtvg.flumotion.com/playlist.m3u8
TVG Musigal,https://musigal-crtvg.flumotion.com/playlist.m3u8
Urban Revolution TV,https://www.urbanrevolution.es:444/live/5e6d8470a3832/index.m3u8
Urola Telebista,https://5940924978228.streamlock.net/j_Directo1/j_Directo1.smil/.m3u8
À Punt,https://bcovlive-a.akamaihd.net/1e7e91116b104391a4f22e13a694d94f/eu-central-1/6057955885001/playlist_dvr.m3u8

希腊,#genre#
Alert,https://itv.streams.ovh/ALEERT/ALEERT/playlist.m3u8
Alpha TV,https://alphalive-i.akamaihd.net/hls/live/682300/live/master.m3u8
ANT1,https://antennalivesp-lh.akamaihd.net/i/live_1@715138/master.m3u8
Axeloos,http://srv.viiideo.gr:1935/axeloos/live/playlist.m3u8
Baraza TV,https://eco.streams.ovh:443/BarazaTV/BarazaTV/playlist.m3u8
Baraza TV Classic Hits,https://eco.streams.ovh:443/BarazaClassic/BarazaClassic/playlist.m3u8
Baraza TV Greek Music Hits,https://eco.streams.ovh/BarazaTV/BarazarazaTV/BarazaTV/playlist.m3u8
Channel 9,http://176.9.123.140:1935/channel9/channel9/playlist.m3u8
Corfu TV,https://itv.streams.ovh/corfuchannel/corfuchannel/playlist.m3u8
Ena Channel,http://176.9.123.140:1935/1c/stream/master.m3u8#https://server.tvdj.info:8222/1c/stream/playlist.m3u8
Eoe TV,https://live.cast-control.eu:443/organismos/organismos/playlist.m3u8
Epirus TV 1,https://server.tvdj.info:8222/radioepirus/radioepirus/chunklist.m3u8#,http://176.9.123.140:1935/radioepirus/radioepirus/playlist.m3u8
ERT World,http://wpso.com:1936/hls/wzra.m3u8
Fox Tv Greece,http://live.streams.ovh:1935/foxtv/foxtv/playlist.m3u8
Groovy,http://web.onair-radio.eu:1935/groovytv/groovytv/playlist.m3u8
Ionian TV,https://stream.ioniantv.gr/ionian/live_abr/playlist.m3u8
Irida TV,https://www.hellasnet.tv/rest.live.hn/ws.iri/playlist.m3u8
Kontra Channel,http://flashcloud.mediacdn.com/live/kontratv/.m3u8#http://flashcloud.mediacdn.com/live/kontratv/playlist.m3u8
Ionian Channel,http://stream.ioniantv.gr:8081/ionian/live/playlist.m3u8
Magic TV,https://itv.streams.ovh/magictv/magictv/playlist.m3u8
Messinia Web TV,http://176.9.123.140:1935/messinia/messinia/master.m3u8
Montreal Greek TV,http://94.130.180.175:8081/live/greektv/playlist.m3u8
Nea TV,https://live.neatv.gr:8888/hls/neatv_high/index.m3u8
NG,http://live.streams.ovh:1935/NGradio/NGradio/playlist.m3u8#https://live.streams.ovh/NGradio/NGradio/playlist.m3u8
NRG 91,http://tv.nrg91.gr:1935/onweb/live/master.m3u8
Play TV,http://web.onair-radio.eu:1935/Alpha-Host/Alpha-Host/playlist.m3u8
PLP,https://www.hellasnet.tv/rest.live.hn/ws.plp/playlist.m3u8
Reload Play,http://web.onair-radio.eu:1935/video/video/playlist.m3u8
Samiaki tv,http://live.cast-control.eu:1935/samiaki/samiaki/playlist.m3u8
Start TV,https://live.cast-control.eu/StartMedia/StartMedia/playlist.m3u8
Top Channel,https://itv.streams.ovh/topchannel/topchannel/playlist.m3u8
TRT TV,https://www.hellasnet.tv/rest.live.hn/trt2/chunklist.m3u8
TV Creta,https://live.streams.ovh/tvcreta/tvcreta/chunklist.m3u8
TV Filopoli,http://live.streams.ovh:1935/tvfilopoli/tvfilopoli/playlist.m3u8
Vouli Tileorasi,https://streamer-cache.grnet.gr/parliament/hls/webtv.m3u8#https://streamer-cache.grnet.gr/parliament/parltv.sdp/master.m3u8
Wixlar,http://web.onair-radio.eu:1935/wixlar/wixlar/playlist.m3u8
WZra Kids TV,http://wpso.com:1936/hls/kidshd.m3u8
Xalastra TV,https://live.cast-control.eu:443/xalastratv/xalastratv/playlist.m3u8
Xplore TV,http://web.onair-radio.eu:1935/explorecy/explorecy/playlist.m3u8
ΚρήτηTV,http://live.cretetv.gr:1935/cretetv/myStream/f1tv.m3u8
Μεσογειος TV,http://176.9.123.140:1935/mesogeiostv/stream/master.m3u8

土耳其,#genre#
Cay TV,http://stream2.taksimbilisim.com:1935/caytv/bant1/CAYTV.m3u8
CNN Turk,http://media.netd.com.tr/S1/HLS_LIVE/cnn_turk/1000/prog_index.m3u8
Dream TV,http://live.netd.com.tr/S1/HLS_LIVE/dreamtv/1000/prog_index.m3u8
Dreamturk TV,http://live.netd.com.tr/S1/HLS_LIVE/dreamturktv/1000/prog_index.m3u8
Meclis TV,http://mecliscanlitv-lh.akamaihd.net:80/i/MECLISTV_1@127503/master.m3u8

罗马尼亚,#genre#
Cromtel TV,http://webmobile.xdev.ro:81/tv7/playlist.m3u8?time=1463062060161
Iasi TV Life,http://webmobile.xdev.ro:81/tv24/playlist.m3u8?time=1464028219168
Informatia TV,http://s1.streamnet.ro:8014/stream.flv
STV,http://s2.streamnet.ro:8035/stream.flv
TV Kit,http://webmobile.xdev.ro:81/tv9/playlist.m3u8

塞尔维亚,#genre#
Duga TV,http://w10.streamgb.com:1935/dugaplus/dugaplus/playlist.m3u8
TV Partizan,http://212.200.102.3:5000/udp/239.99.99.99:23999
TVKopernikus2,http://212.200.102.3:5000/rtp/239.0.0.2:5000
TVKopernikus3,http://212.200.102.3:5000/rtp/239.0.0.3:5000

俄罗斯,#genre#
112 Украина HD,http://112hd-hls3.cosmonova.net.ua/hls/112hd_ua_mid/index.m3u8#http://112hd-hls1.cosmonova.net.ua/hls/112hd_ua_hi/index.m3u8
Fashion,http://95.67.47.115/hls/hdfashion_ua_hi/index.m3u8
Krasnaja Linija,http://kprf-htlive.cdn.ngenix.net/live/_definst_/stream_high/playlist.m3u8
RBC (Opt-1),http://92.50.128.180/utv/1358/index.m3u8
Shanson TV (Opt-1),http://hls.shansontv.cdnvideo.ru/shansontv/smil:shansontv.smil/playlist.m3u8
Shanson TV (Opt-2),http://chanson-video.hostingradio.ru:8080/hls/chansonabr/live.m3u8
军事频道,http://serv25.vintera.tv:8081/parad/patriot/playlist.m3u8
1HD Music TV,https://1hdru-hls-otcnet.cdnvideo.ru/onehdmusic/tracks-v1a1/index.m3u8
24 канал,http://api.tv.ipnet.ua/api/v1/manifest/1293298050.m3u8?codec=mpeg4
360°,https://strm.yandex.ru/kal/360tv/360tv0.m3u8#https://video1.in-news.ru/360/index.m3u8
47 Канал,http://194.190.88.34:1935/videowhisper/47channel_live_broadcast.stream/playlist.m3u8
8 Канал,http://176.99.110.252/stream8/playlist.m3u8#http://80.65.18.213/perviy_molodeginyi_3100kb.m3u8
A2,https://sc.id-tv.kz/A2.m3u8
ACB TV,http://acbtv.vintera.tv:8081/acbtv/acbtv_stream/playlist.m3u8#https://strm.yandex.ru/kal/acb/acb0.m3u8
Astrakhan 24 (Opt-2),http://streaming.astrakhan.ru/astrakhan24/index.m3u8
AXN,http://136.243.177.164/AXN/playlist.m3u8
Brics TV HD,https://brics.bonus-tv.ru/cdn/brics/russian/tracks-v1a1/index.m3u8
BST TV Bashkirskoe Sputnikovoe TV,https://bsttv.bonus-tv.ru/cdn/bst/playlist.m3u8
Euronews,https://evronovosti.mediacdn.ru/sr1/evronovosti/playlist.m3u8#https://strm.yandex.ru/kal/euronews_supres/euronews_supres0.m3u8
Fox Life,https://sireclipsfoxru-vh.akamaihd.net/i/mpx/FIC_SIRE_Fox/831/336/Sneak_Peek~~111704~12~21~en~~1_ru_42787397,100_mp4_video_1920x0_4016000_primary_audio_6,099_mp4_video_1280x0_2432000_primary_audio_5,098_mp4_video_1280x0_1800000_primary_audio_4,097_mp4_video_960x0_1200000_primary_audio_3,096_mp4_video_640x0_568000_primary_audio_2,095_mp4_video_480x0_400000_primary_audio_1,.mp4.csmil/master.m3u8
First Music (Opt-3),http://rtmp.one.by:1200
Fresh TV,https://strm.yandex.ru/kal/fresh/fresh0.m3u8
GlobalStar TV,http://stream2.hardlife.tv:8134/hls-live/hlsGS/_definst_/liveevent/gs.m3u8
HD Медиа,https://strm.yandex.ru/kal/hdmedia/hdmedia0.m3u8
HD Fashion,http://95.67.47.115/hls/hdfashion_ua_hi/index.m3u8
HITV,https://strm.yandex.ru/kal/hittv/hittv0.m3u8
Impact TV,http://206.190.141.27:1935/live/impact/playlist.m3u8
Kurai TV,https://bsttv.bonus-tv.ru/cdn/kurai/playlist.m3u8
Luxury,http://nano.teleservice.su:8080/hls/luxury.m3u8
MostVideo TV 1,http://w4.mostvideo.tv/tv/ch1.m3u8
MTVmix Ufa(Уфа),http://81.30.182.82:18092/hls/live.m3u8
Muz Sojuz,http://hls.tvsoyuz.cdnvideo.ru/tvsoyuz2/muzsoyuz.6fw0-58xp-acts-esy0/chunklist.m3u8
Nano TV,http://nano.teleservice.su:8080/hls/nano.m3u8
Nastoyashcheye Vremya,http://rfe-lh.akamaihd.net/i/rfe_tvmc5@383630/master.m3u8
Ocean TV,http://91.192.168.242:9091#https://strm.yandex.ru/kal/oceantv_supres/oceantv_supres0.m3u8
Pervyj Kanal Europa,https://edge-1192-ch-gv.filmon.com/live/1735.high.stream/playlist.m3u8
Planeta RTR,https://edge-1192-ch-gv.filmon.com/live/1738.high.stream/playlist.m3u8
RBK,http://e3.online.video.rbc.ru/online2/rbctv_576p/index.m3u8
RT,http://uiptv.do.am/1ufc/702424953/playlist.m3u8?streamType=live
RT America,https://rt-usa-gd.secure2.footprint.net/1105.m3u8
RT Arabic,https://rt-arab-gd.secure2.footprint.net/1104.m3u8#https://rt-arab.secure.footprint.net/1104.m3u8
RT Documentary,https://rt-doc-gd.secure2.footprint.net/1101.m3u8
RT en Español,https://rt-esp.secure.footprint.net/1102.m3u8
RT News,https://rt-news-gd.secure2.footprint.net/1103.m3u8#https://rt-news.secure.footprint.net/1103.m3u8
RT UK,https://rt-uk-gd.secure2.footprint.net/1106.m3u8
RT Д Русский,https://rtmp.api.rt.com/hls/rtdru.m3u8#https://strm.yandex.ru/kal/rtd_hd/rtd_hd0.m3u8#https://uiptv.do.am/1ufc/300663722/playlist.m3u8
RU TV HD,https://rutv.gcdn.co/streams/1410_95/playlist.m3u8#https://rutv.gcdn.co/streams/1410_95/720n/index.m3u8#https://strm.yandex.ru/kal/rutv_cv/rutv_cv0.m3u8
Russia 24,https://edge-1192-ch-gv.filmon.com/live/1744.high.stream/playlist.m3u8
Russian Music Box,http://serv25.vintera.tv:8081/test/rusmusbox/playlist.m3u8#https://strm.yandex.ru/kal/rmbox/rmbox0.m3u8
Salyam,https://bsttv.bonus-tv.ru/cdn/salyam/playlist.m3u8
SONG TV Russia,http://songtvru.ru:8060/hd/playlist.m3u8
SТS,https://sc.id-tv.kz/STS_34_35.m3u8
Tamir TV,https://bsttv.bonus-tv.ru/cdn/tamyr/playlist.m3u8
Tivikom Ulan-Udje,http://tvcom.stream.intelema.ru/tvcom/studio/index.m3u8
TRO Soyuz,http://live2.mediacdn.ru/sr1/tro/playlist.m3u8
